invoice_number,vendor_id,vendor_name,vendor_category,country,city,po_number,department,invoice_date,due_date,payment_terms,currency,amount,tax_rate,tax_amount,invoice_status,created_timestamp,is_fraud,fraud_type
INV-900449-B118,VEND-0ECA9B15,Kumar-Sharaf & Co,Packaging,India,Bangalore,PO-6FE0BB6A,Logistics,2024-01-05,2024-04-04,90,INR,76049.37,0.0552,4197.93,PAID,2024-01-05T07:29:31,1,AMOUNT_INFLATION
INV-009237-8ED8,VEND-4BFDA4F1,Bumb LLC,IT Services,USA,Khandwa,PO-FAEEE0A2,Facilities,2023-10-12,2023-11-26,45,USD,83842.3,0.18,15091.61,OVERDUE,2023-10-12T18:06:48,0,NONE
INV-901033-B134,VEND-31218DE6,Shetty-Jani,Raw Materials,USA,Medininagar,PO-44B1BD69,Operations,2024-08-13,2024-08-28,15,USD,654419.29,0.057,37301.9,APPROVED,2024-08-13T03:52:26,1,PO_MISMATCH
INV-007602-635F,VEND-0239D12E,"Vyas, Chander and Sampath",Office Supplies,USA,Surat,PO-F956C9A7,Logistics,2023-05-08,2023-06-22,45,USD,9472.39,0.0916,867.67,OVERDUE,2023-05-08T12:27:51,0,NONE
INV-008096-7770,VEND-1BE7C7B2,"Sur, Dubey and Gupta",Transportation,India,Bellary,PO-278FCD38,Facilities,2024-02-22,2024-03-08,15,INR,34578.71,0.0831,2873.49,APPROVED,2024-02-22T15:30:24,0,NONE
INV-010289-8F1F,VEND-841EE0E4,"Naik, Babu and Ghosh",Office Supplies,India,Faridabad,PO-EA9139CB,Marketing,2023-10-25,2024-01-23,90,INR,10714.54,0.115,1232.17,PAID,2023-10-25T18:02:14,0,NONE
INV-900662-0C0D,VEND-93FF0D2C,Sawhney-Bose LLC,Maintenance,India,Bettiah,PO-1D831CF7,Logistics,2023-05-09,2023-05-24,15,INR,34174.88,0.1183,4042.89,PAID,2023-05-09T10:16:55,1,AMOUNT_INFLATION
INV-002903-6A94,VEND-26AE7489,Wagle Ltd,Transportation,India,Jorhat,PO-C122C50C,Logistics,2023-05-04,2023-06-03,30,INR,9989.88,0.1058,1056.93,PAID,2023-05-04T12:34:27,0,NONE
INV-001235-F9DA,VEND-C820E06D,Bedi LLC,Consulting,India,Khammam,PO-8A181E8C,Facilities,2023-10-16,2024-01-14,90,INR,96748.52,0.18,17414.73,PAID,2023-10-16T16:57:02,0,NONE
INV-010740-6AE8,VEND-43B1686D,Pandit Inc LLC,Office Supplies,India,Ichalkaranji,PO-A2B39F57,Production,2023-04-28,2023-05-13,15,INR,10070.55,0.0655,659.62,PAID,2023-04-28T13:26:01,0,NONE
INV-900437-002C,VEND-79F553EF,Palla PLC Enterprises,Office Supplies,USA,Raipur,PO-2154FB3E,R&D,2024-10-10,2024-10-25,15,USD,92949.95,0.0668,6209.06,PENDING,2024-10-10T07:58:03,1,AMOUNT_INFLATION
INV-901883-147A,VEND-1A224DEF,Balakrishnan-Ramachandran Industries,Packaging,India,Machilipatnam,PO-4CD23769,IT,2024-02-10,2024-03-11,30,INR,19893.56,0.4386,8725.32,PAID,2024-02-10T07:54:27,1,TAX
INV-902779-E087,VEND-62D740D2,"Kala, Kant and Kar Pvt Ltd",Office Supplies,India,Agartala,,HR,2023-12-18,2024-03-17,90,INR,101381.14,0.1031,10452.4,PENDING,2023-12-18T04:51:43,1,NEW_VENDOR
INV-009870-97B8,VEND-4FB7C392,Mani-Sarna,Electronics,India,Bhind,PO-BA8DA546,Finance,2023-05-25,2023-06-24,30,INR,16856.46,0.1625,2739.17,PENDING,2023-05-25T11:14:58,0,NONE
INV-002843-2FD6,VEND-A4456B78,Dugar-Pingle Pvt Ltd,Packaging,India,Anantapur,PO-4D6CBF08,Procurement,2023-11-23,2024-01-22,60,INR,11666.7,0.0594,693.0,PAID,2023-11-23T18:36:12,0,NONE
INV-003233-09E2,VEND-5C824B6A,Mittal-Wadhwa Pvt Ltd,Packaging,India,Begusarai,PO-555BA9A8,Logistics,2024-12-04,2025-02-02,60,INR,15728.59,0.1128,1774.18,PAID,2024-12-04T09:54:16,0,NONE
INV-004194-44E7,VEND-05A0CB58,Krishnamurthy-Behl Pvt Ltd,Office Supplies,India,Bhusawal,PO-14A76F7D,HR,2023-05-04,2023-06-03,30,INR,4876.71,0.0657,320.4,PAID,2023-05-04T16:11:47,0,NONE
INV-002400-2168,VEND-961E044F,Mody-Kari Industries,Maintenance,India,Nagpur,PO-43C901BF,HR,2023-09-01,2023-11-30,90,INR,10777.36,0.0758,816.92,APPROVED,2023-09-01T14:49:09,0,NONE
INV-902441-3C0A,VEND-F21F2E2E,Patla-Gaba,Maintenance,India,Raichur,PO-4A7BF5E3,Operations,2023-07-21,2023-08-05,15,INR,1000000.0,0.1197,119700.0,PAID,2023-07-21T07:20:05,1,ROUNDED
INV-003872-F051,VEND-DB982467,"Nigam, Gill and Shetty",Consulting,India,South Dumdum,PO-121E4279,Finance,2023-04-03,2023-05-03,30,INR,261631.16,0.18,47093.61,PENDING,2023-04-03T16:57:14,0,NONE
INV-002420-A1A2,VEND-1371AFCF,Nanda Group & Co,Transportation,China,Singrauli,PO-22358D15,HR,2024-10-08,2024-12-07,60,CNY,17029.09,0.0684,1164.79,PAID,2024-10-08T18:53:01,0,NONE
INV-010575-1751,VEND-A6B6C7F3,Prakash-Sagar Industries,Office Supplies,India,Siwan,PO-282785DB,Operations,2023-07-13,2023-07-28,15,INR,10596.34,0.0587,622.01,PENDING,2023-07-13T10:03:59,0,NONE
INV-011918-0C7E,VEND-74CC4DBF,Bail-Nair,Office Supplies,India,Tadipatri,PO-1E1BEDAD,Operations,2024-09-17,2024-12-16,90,INR,14893.44,0.1064,1584.66,PENDING,2024-09-17T10:40:56,0,NONE
INV-005753-43C7,VEND-CE06E7E9,"Madan, Magar and Devan",Consulting,India,Tadepalligudem,PO-6D17114F,Finance,2024-07-02,2024-08-01,30,INR,64492.65,0.18,11608.68,PAID,2024-07-02T15:12:02,0,NONE
INV-005725-F0C2,VEND-D88A1899,"Hans, Rastogi and Narasimhan Industries",Raw Materials,India,Coimbatore,PO-18E650DF,Logistics,2023-05-03,2023-08-01,90,INR,75951.86,0.0676,5134.35,APPROVED,2023-05-03T13:23:33,0,NONE
INV-900717-42B8,VEND-BED82484,Bansal-Date & Co,Machinery,India,Salem,PO-4288FFDD,Production,2024-05-11,2024-08-09,90,INR,3906318.31,0.1512,590635.33,PENDING,2024-05-11T17:55:06,1,AMOUNT_INFLATION
INV-003177-9AE8,VEND-D7E353F7,Batta-Padmanabhan & Co,Transportation,China,Loni,PO-3FFD506A,HR,2023-11-09,2024-02-07,90,CNY,35956.73,0.0984,3538.14,PAID,2023-11-09T14:35:26,0,NONE
INV-008356-41FD,VEND-764623A1,"Bora, Bath and Sampath Traders",Raw Materials,USA,Rajkot,PO-14A9A691,Marketing,2024-10-14,2024-12-13,60,USD,43292.49,0.078,3376.81,PAID,2024-10-14T12:48:03,0,NONE
INV-008694-5716,VEND-9735CE93,"Sidhu, Mahajan and Hans",Raw Materials,India,Bathinda,PO-498EE3CC,Production,2023-01-06,2023-04-06,90,INR,143071.68,0.1096,15680.66,APPROVED,2023-01-06T18:46:04,0,NONE
INV-001869-3334,VEND-166089C3,"Solanki, Kibe and Solanki Enterprises",Raw Materials,India,Jhansi,PO-2088D24F,Logistics,2023-04-25,2023-05-25,30,INR,78637.22,0.0748,5882.06,PENDING,2023-04-25T11:46:45,0,NONE
INV-010375-0295,VEND-023010E0,"Puri, Murthy and Ghose",Office Supplies,India,Katihar,PO-7BA51421,R&D,2023-10-04,2023-10-19,15,INR,18911.3,0.0535,1011.75,PENDING,2023-10-04T11:17:09,0,NONE
INV-008364-4D33,VEND-8BD56F4B,Zacharia LLC LLC,Transportation,Germany,Dehradun,PO-4A49F272,IT,2023-02-07,2023-02-22,15,EUR,23396.09,0.1162,2718.63,PENDING,2023-02-07T16:42:59,0,NONE
INV-001252-EA40,VEND-2E2B56CB,"Dua, Borra and Goel",Packaging,India,Madhyamgram,PO-2B4CCEE7,HR,2024-12-04,2025-01-18,45,INR,21286.7,0.1053,2241.49,PAID,2024-12-04T10:22:43,0,NONE
INV-002755-2882,VEND-204B8102,Sarkar and Sons Traders,Office Supplies,India,Mau,PO-D5B4A940,HR,2023-10-31,2023-12-15,45,INR,13071.03,0.0685,895.37,PAID,2023-10-31T15:42:51,0,NONE
INV-900765-CC13,VEND-F610B713,Dhar-Bora Traders,Furniture,India,Dehradun,PO-3FE0EFFA,Operations,2024-02-17,2024-04-02,45,INR,171916.54,0.1501,25804.67,PAID,2024-02-17T13:50:44,1,AMOUNT_INFLATION
INV-005457-0D2A,VEND-8C38EBF9,Bumb-Prasad Traders,Transportation,India,Bhopal,PO-E39ABFAA,Operations,2024-08-30,2024-10-29,60,INR,20566.92,0.0704,1447.91,APPROVED,2024-08-30T10:01:24,0,NONE
INV-901923-481D,VEND-59049DD4,Kumer-Prasad Pvt Ltd,Transportation,India,Bhalswa Jahangir Pur,PO-0C2E4B5F,Facilities,2023-01-18,2023-02-02,15,INR,14298.32,0.3825,5469.11,PAID,2023-01-18T20:08:30,1,TAX
INV-005563-C93A,VEND-F21F2E2E,Patla-Gaba,Maintenance,India,Raichur,PO-4A7BF5E3,Operations,2024-04-19,2024-05-04,15,INR,9393.92,0.1197,1124.45,PAID,2024-04-19T12:57:01,0,NONE
INV-001768-B282,VEND-87311548,Bath Ltd LLC,Office Supplies,India,Bhagalpur,PO-4DC64B8D,IT,2023-08-31,2023-10-30,60,INR,18083.19,0.0849,1535.26,PENDING,2023-08-31T02:51:18,1,DUPLICATE
INV-005084-BB63,VEND-25C7D484,Bassi-Ram,Consulting,India,Nizamabad,PO-7D967669,Operations,2024-05-02,2024-05-17,15,INR,90645.46,0.18,16316.18,PENDING,2024-05-02T13:46:18,0,NONE
INV-901431-048C,VEND-0FDD7C9B,Bhatnagar Ltd Industries,Maintenance,India,Vadodara,PO-4517E58E,Logistics,2024-06-07,2024-08-06,60,INR,26758.79,0.0649,1736.65,PAID,2024-06-07T04:00:25,1,DUPLICATE_PO
INV-001289-9CEC,VEND-9C6DAFCE,Konda-Ravi,Maintenance,USA,Malda,PO-C9E95C7E,Operations,2023-01-17,2023-03-18,60,USD,12678.7,0.1047,1327.46,PAID,2023-01-17T13:26:40,0,NONE
INV-008585-43C9,VEND-B63F5D3A,Bakshi-Gola LLC,Transportation,India,Bulandshahr,PO-774D82A0,R&D,2023-06-19,2023-08-03,45,INR,32915.03,0.052,1711.58,OVERDUE,2023-06-19T10:04:19,0,NONE
INV-006561-B337,VEND-D24E5043,"Narayan, Das and Roy Enterprises",Maintenance,India,Bhusawal,PO-80A71D1C,Procurement,2024-08-29,2024-10-28,60,INR,39609.04,0.0878,3477.67,REJECTED,2024-08-29T16:06:34,0,NONE
INV-009649-8437,VEND-74CC4DBF,Bail-Nair,Office Supplies,India,Tadipatri,PO-CBD52AA7,IT,2023-12-26,2024-03-25,90,INR,12984.64,0.1064,1381.57,PAID,2023-12-26T10:29:37,0,NONE
INV-007139-0E14,VEND-0D3FFB10,Oza and Sons Pvt Ltd,Transportation,India,Dibrugarh,PO-7810676D,Procurement,2023-04-27,2023-06-26,60,INR,43202.0,0.0695,3002.54,OVERDUE,2023-04-27T10:46:18,0,NONE
INV-901920-4BB8,VEND-CF9A75A0,Oza Ltd,Maintenance,India,Dibrugarh,PO-0B426BD7,Procurement,2023-10-24,2023-12-23,60,INR,7680.76,0.4618,3546.97,PENDING,2023-10-24T03:36:49,1,TAX
INV-001735-8F71,VEND-353DDE82,Bhagat PLC,Maintenance,India,Cuttack,PO-091206B3,HR,2024-08-29,2024-09-13,15,INR,8612.78,0.0718,618.4,PENDING,2024-08-29T11:21:13,0,NONE
INV-007156-279E,VEND-F4A14577,"Zachariah, Aurora and Chander",Office Supplies,India,Rourkela,PO-6026CC0C,Procurement,2024-02-09,2024-03-25,45,INR,5144.9,0.0981,504.71,PAID,2024-02-09T12:19:02,0,NONE
INV-001444-41F3,VEND-423189E1,Atwal-Walla Enterprises,Office Supplies,India,Panipat,PO-5E97FCB7,Procurement,2023-07-21,2023-08-20,30,INR,6021.44,0.0549,330.58,PENDING,2023-07-21T15:02:51,0,NONE
INV-005929-F720,VEND-5C2204E1,"Balasubramanian, Bhat and Srinivas",Consulting,India,Purnia,PO-2AA3BCAD,R&D,2024-01-22,2024-03-07,45,INR,156367.78,0.18,28146.2,APPROVED,2024-01-22T10:58:48,0,NONE
INV-011299-E3B6,VEND-0A1F5583,Shukla-Chaudhari,Office Supplies,India,Imphal,PO-C236C5CD,Finance,2023-04-04,2023-06-03,60,INR,9707.97,0.1042,1011.57,OVERDUE,2023-04-04T11:01:35,0,NONE
INV-007539-7BE1,VEND-204B8102,Sarkar and Sons Traders,Office Supplies,India,Mau,PO-BFCC9504,Finance,2024-02-28,2024-04-13,45,INR,11515.36,0.0685,788.8,PAID,2024-02-28T09:55:27,0,NONE
INV-010128-3A3B,VEND-FB61F05C,"Sen, Naidu and Mutti Traders",Office Supplies,India,Gandhidham,PO-A2E3F14E,Logistics,2024-06-03,2024-07-18,45,INR,7045.33,0.0738,519.95,PAID,2024-06-03T17:35:02,0,NONE
INV-002816-271E,VEND-AA08C6FD,Ravel-Sahni,Transportation,India,Raipur,PO-9A8D7917,Marketing,2024-07-15,2024-08-29,45,INR,16772.54,0.0508,852.05,PAID,2024-07-15T13:02:24,0,NONE
INV-005322-312D,VEND-0A1F5583,Shukla-Chaudhari,Office Supplies,India,Imphal,PO-A247F575,HR,2024-08-07,2024-10-06,60,INR,7898.61,0.1042,823.04,PAID,2024-08-07T15:46:15,0,NONE
INV-000342-93E1,VEND-0239D12E,"Vyas, Chander and Sampath",Office Supplies,USA,Surat,PO-5A92B6BE,Logistics,2023-10-27,2023-12-11,45,USD,8055.16,0.0916,737.85,PAID,2023-10-27T15:48:34,0,NONE
INV-006637-8333,VEND-6A3E672B,"Shetty, Mittal and Rege",Raw Materials,India,Kolhapur,PO-539D0B11,Logistics,2023-10-30,2023-11-14,15,INR,355470.23,0.0715,25416.12,PAID,2023-10-30T15:37:14,0,NONE
INV-001888-3C82,VEND-5E05954B,Kakar and Sons Enterprises,Office Supplies,China,Nangloi Jat,PO-7B033F0A,IT,2024-10-07,2024-12-06,60,CNY,10232.49,0.1176,1203.34,APPROVED,2024-10-07T16:19:44,0,NONE
INV-004744-D051,VEND-305668C0,Garde-Viswanathan,Office Supplies,India,Siliguri,PO-F3795B1C,R&D,2024-01-15,2024-02-29,45,INR,22534.68,0.0641,1444.47,OVERDUE,2024-01-15T11:39:43,0,NONE
INV-006844-852F,VEND-0D3FFB10,Oza and Sons Pvt Ltd,Transportation,India,Dibrugarh,PO-CD3075D8,HR,2024-12-26,2025-02-24,60,INR,52500.25,0.0695,3648.77,APPROVED,2024-12-26T11:22:03,0,NONE
INV-010489-AC55,VEND-5F1DD17F,Mani Ltd Enterprises,Raw Materials,USA,Sri Ganganagar,PO-B75F6B7F,Facilities,2023-01-24,2023-03-25,60,USD,130707.81,0.1146,14979.12,APPROVED,2023-01-24T13:20:29,0,NONE
INV-011625-403F,VEND-0239D12E,"Vyas, Chander and Sampath",Office Supplies,USA,Surat,PO-F956C9A7,Logistics,2024-05-01,2024-06-15,45,USD,11618.07,0.0916,1064.22,PAID,2024-05-01T16:40:58,0,NONE
INV-006627-3432,VEND-F4A14577,"Zachariah, Aurora and Chander",Office Supplies,India,Rourkela,PO-A99E594E,Procurement,2023-04-10,2023-05-25,45,INR,5794.58,0.0981,568.45,PENDING,2023-04-10T09:22:56,0,NONE
INV-009395-2464,VEND-FE6C3C1E,Dar-Koshy,Maintenance,India,Udupi,PO-8EE8A524,Facilities,2024-10-14,2024-10-29,15,INR,36691.14,0.0863,3166.45,APPROVED,2024-10-14T16:58:40,0,NONE
INV-007034-B150,VEND-81E4CA13,Kaul Inc Industries,Raw Materials,India,Alwar,PO-25917311,Production,2023-09-07,2023-10-07,30,INR,379811.69,0.0845,32094.09,APPROVED,2023-09-07T16:56:17,0,NONE
INV-902039-8230,VEND-11364066,"Chad, Mukherjee and Puri",Transportation,Singapore,Warangal,PO-D870E201,IT,2023-06-08,2023-09-06,90,SGD,20188.65,0.0071,143.34,PAID,2023-06-08T08:50:28,1,TAX
INV-005130-028F,VEND-F98C34EF,Gour-Yogi,Maintenance,UAE,New Delhi,PO-930765F4,HR,2023-08-23,2023-11-21,90,AED,61233.4,0.1063,6509.11,PAID,2023-08-23T15:32:33,0,NONE
INV-001276-D858,VEND-05A0CB58,Krishnamurthy-Behl Pvt Ltd,Office Supplies,India,Bhusawal,PO-14A76F7D,HR,2023-05-30,2023-06-29,30,INR,4484.68,0.0657,294.64,OVERDUE,2023-05-30T09:02:01,0,NONE
INV-901995-1119,VEND-BED82484,Bansal-Date & Co,Machinery,India,Salem,PO-E155AC68,Procurement,2024-09-05,2024-12-04,90,INR,396454.23,0.0043,1704.75,PAID,2024-09-05T15:19:16,1,TAX
INV-000308-B446,VEND-521CAFDD,Rastogi-Pathak Pvt Ltd,Office Supplies,India,Durgapur,PO-EBC3630D,R&D,2023-03-24,2023-05-08,45,INR,8140.81,0.0505,411.11,PAID,2023-03-24T11:49:07,0,NONE
INV-007148-3133,VEND-46B7E4A6,Jaggi-Bassi Inc,Office Supplies,India,Kalyan-Dombivli,PO-EDAB3FBB,Procurement,2023-10-16,2023-12-15,60,INR,7661.65,0.1192,913.27,APPROVED,2023-10-16T09:31:27,0,NONE
INV-000694-435A,VEND-D7E353F7,Batta-Padmanabhan & Co,Transportation,China,Loni,PO-E71D3AA4,Facilities,2023-03-30,2023-06-28,90,CNY,65772.41,0.0984,6472.01,PENDING,2023-03-30T13:17:53,0,NONE
INV-001953-831E,VEND-177248C3,"Mahajan, Sagar and Subramanian",Transportation,India,Latur,PO-574A7CD9,R&D,2024-09-23,2024-10-23,30,INR,60633.27,0.0918,5566.13,PENDING,2024-09-23T02:34:13,1,DUPLICATE
INV-006506-CD77,VEND-79E84A8D,Sekhon LLC & Co,Office Supplies,India,Barasat,PO-C9133DCE,Production,2023-07-31,2023-10-29,90,INR,13805.22,0.0658,908.38,PAID,2023-07-31T12:34:29,0,NONE
INV-001181-048C,VEND-52C86E00,"Sunder, Kala and Zacharia",Office Supplies,Germany,Aurangabad,PO-D37ED021,Procurement,2024-06-24,2024-07-09,15,EUR,13610.88,0.0801,1090.23,PAID,2024-06-24T16:36:42,0,NONE
INV-005803-4206,VEND-81E7E54F,Mangat Group,Packaging,USA,Nandyal,PO-C8E92A0D,Facilities,2023-12-28,2024-01-27,30,USD,3400.11,0.0882,299.89,PAID,2023-12-28T18:30:05,0,NONE
INV-010946-420E,VEND-84CBE9F6,"Hora, Sandal and Contractor",Electronics,India,Jalgaon,PO-B1379A56,Finance,2023-11-08,2024-01-07,60,INR,44187.18,0.1548,6840.18,PAID,2023-11-08T16:57:12,0,NONE
INV-009155-3F88,VEND-31C1A854,Tara-Morar,Raw Materials,India,Lucknow,PO-7BD23293,Logistics,2023-04-18,2023-06-17,60,INR,359580.87,0.1051,37791.95,PENDING,2023-04-18T12:27:31,0,NONE
INV-008197-B8CD,VEND-F8B27985,"Sastry, Shenoy and Manda LLC",Office Supplies,India,Ambala,PO-C2F592C5,Marketing,2023-06-08,2023-07-08,30,INR,5609.06,0.0904,507.06,PAID,2023-06-08T11:30:47,0,NONE
INV-901417-C0D0,VEND-7D301ABA,Sharaf Inc,Machinery,India,Ramgarh,PO-F6F766E2,IT,2024-01-10,2024-03-10,60,INR,387826.81,0.1236,47935.39,PAID,2024-01-10T15:36:13,1,DUPLICATE_PO
INV-011529-D64F,VEND-16571DF3,Zacharia Inc Traders,Furniture,India,Rajahmundry,PO-BC15CCE7,Logistics,2023-12-18,2024-02-16,60,INR,107074.06,0.1577,16885.58,OVERDUE,2023-12-18T12:37:23,0,NONE
INV-008726-6887,VEND-0F7059A6,"Pau, Chana and Rana LLC",Packaging,India,Bilaspur,PO-F6740902,Marketing,2023-08-23,2023-11-21,90,INR,46702.34,0.0583,2722.75,REJECTED,2023-08-23T12:54:17,0,NONE
INV-006230-B52B,VEND-26B252C9,Bandi Group,Packaging,India,Sambalpur,PO-13688CBB,HR,2023-05-08,2023-06-22,45,INR,18447.98,0.0754,1390.98,PAID,2023-05-08T10:28:20,0,NONE
INV-002117-9E93,VEND-5841460D,"Sidhu, Wadhwa and Krishnamurthy",Office Supplies,India,Raipur,PO-B5D8AC92,Operations,2023-12-12,2024-01-11,30,INR,28006.47,0.0542,1517.95,PAID,2023-12-12T13:34:37,0,NONE
INV-002879-8EC2,VEND-52C86E00,"Sunder, Kala and Zacharia",Office Supplies,Germany,Aurangabad,PO-F6E47077,R&D,2023-05-18,2023-06-02,15,EUR,15878.54,0.0801,1271.87,PAID,2023-05-18T09:58:10,0,NONE
INV-007056-BFB1,VEND-11364066,"Chad, Mukherjee and Puri",Transportation,Singapore,Warangal,PO-D870E201,IT,2023-05-16,2023-08-14,90,SGD,28540.84,0.0874,2494.47,PAID,2023-05-16T12:19:57,0,NONE
INV-SEQ-473720,VEND-5CFEEA47,"Loke, Balakrishnan and Gole LLC",IT Services,USA,Tirupati,PO-F045F7B6,Facilities,2023-03-08,2023-04-07,30,USD,163401.7,0.18,29412.31,PENDING,2023-03-08T17:56:32,1,SEQUENTIAL
INV-008150-CB96,VEND-3C43448C,Shanker Ltd Pvt Ltd,Furniture,India,Gaya,PO-9D13EE6F,Procurement,2023-08-04,2023-09-03,30,INR,129641.55,0.1272,16490.41,PAID,2023-08-04T14:41:59,0,NONE
INV-000127-284B,VEND-DB0279CF,Singhal and Sons LLC,Transportation,India,Jaunpur,PO-0DCC9712,R&D,2024-07-10,2024-08-09,30,INR,9449.84,0.0952,899.62,PAID,2024-07-10T18:23:58,0,NONE
INV-001966-A3A2,VEND-F21F2E2E,Patla-Gaba,Maintenance,India,Raichur,PO-5855B23F,Finance,2023-09-29,2023-10-14,15,INR,5961.86,0.1197,713.63,PAID,2023-09-29T17:53:22,0,NONE
INV-005376-F203,VEND-3C80B016,Ratta-Kohli Pvt Ltd,Packaging,India,Kolkata,PO-83F7F5B3,Operations,2024-07-04,2024-08-03,30,INR,4282.64,0.0753,322.48,PENDING,2024-07-04T13:14:04,0,NONE
INV-004743-7E72,VEND-2E2B56CB,"Dua, Borra and Goel",Packaging,India,Madhyamgram,PO-E8518E45,Marketing,2024-06-06,2024-07-21,45,INR,27519.25,0.1053,2897.78,PAID,2024-06-06T09:07:04,0,NONE
INV-004187-930D,VEND-FE6C3C1E,Dar-Koshy,Maintenance,India,Udupi,PO-C48A1949,Production,2023-03-06,2023-03-21,15,INR,28900.55,0.0863,2494.12,APPROVED,2023-03-06T14:02:01,0,NONE
INV-900520-A7E4,VEND-59049DD4,Kumer-Prasad Pvt Ltd,Transportation,India,Bhalswa Jahangir Pur,PO-AE2D00E2,Production,2024-02-02,2024-02-17,15,INR,66585.19,0.0777,5173.67,PENDING,2024-02-02T11:11:25,1,AMOUNT_INFLATION
INV-002249-A3D9,VEND-5D90010F,Cheema-Dyal Industries,Office Supplies,India,Bulandshahr,PO-A6CDA82F,Operations,2023-12-18,2024-03-17,90,INR,16185.05,0.0592,958.15,PAID,2023-12-18T13:04:15,0,NONE
INV-900572-0C05,VEND-34425F7F,"Gera, Baral and Kota",Furniture,India,Bahraich,PO-EC202230,Procurement,2023-06-16,2023-08-15,60,INR,340318.39,0.1383,47066.03,OVERDUE,2023-06-16T09:51:30,1,AMOUNT_INFLATION
INV-003461-C470,VEND-88A5E4EA,Seshadri LLC,Packaging,India,Vijayanagaram,PO-F9E3F685,Production,2024-08-19,2024-09-03,15,INR,6833.59,0.072,492.02,PAID,2024-08-19T09:02:01,0,NONE
INV-004939-71A2,VEND-166089C3,"Solanki, Kibe and Solanki Enterprises",Raw Materials,India,Jhansi,PO-76ECB082,Operations,2024-10-18,2024-11-17,30,INR,57728.91,0.0748,4318.12,APPROVED,2024-10-18T13:45:09,0,NONE
INV-003350-CF79,VEND-4BFDA4F1,Bumb LLC,IT Services,USA,Khandwa,PO-4B71FD1E,HR,2024-02-09,2024-03-25,45,USD,109679.98,0.18,19742.4,REJECTED,2024-02-09T11:41:24,0,NONE
INV-000126-071B,VEND-87311548,Bath Ltd LLC,Office Supplies,India,Bhagalpur,PO-33394F20,Facilities,2024-06-13,2024-08-12,60,INR,16982.27,0.0849,1441.79,APPROVED,2024-06-13T15:03:43,0,NONE
INV-000898-0565,VEND-84CBE9F6,"Hora, Sandal and Contractor",Electronics,India,Jalgaon,PO-8FBFAE1F,Operations,2024-08-14,2024-10-13,60,INR,54228.37,0.1548,8394.55,APPROVED,2024-08-14T12:38:59,0,NONE
INV-009820-E73A,VEND-3C80B016,Ratta-Kohli Pvt Ltd,Packaging,India,Kolkata,PO-CCFC3299,HR,2023-08-04,2023-09-03,30,INR,5762.16,0.0753,433.89,REJECTED,2023-08-04T18:42:08,0,NONE
INV-006476-2B97,VEND-4FDC059D,Singh Group Industries,Office Supplies,India,Panipat,PO-2305513B,Facilities,2023-02-09,2023-05-10,90,INR,17579.06,0.0843,1481.91,PAID,2023-02-09T17:54:03,0,NONE
INV-003613-0B85,VEND-AB77D529,"Dani, Shroff and Mohanty",Raw Materials,India,Machilipatnam,PO-23177CEF,Procurement,2023-08-03,2023-09-02,30,INR,176525.99,0.074,13062.92,PAID,2023-08-03T16:46:23,0,NONE
INV-000745-6981,VEND-8C5D00DA,"Dube, Garg and Nazareth & Co",Maintenance,India,Bhopal,PO-1AE0AA23,Logistics,2024-04-03,2024-05-03,30,INR,15268.29,0.0621,948.16,OVERDUE,2024-04-03T11:47:59,0,NONE
INV-005054-0615,VEND-3A48A18C,Gill Ltd & Co,Electronics,USA,Miryalaguda,PO-456E3A98,R&D,2023-10-13,2024-01-11,90,USD,37689.54,0.1778,6701.2,PAID,2023-10-13T12:49:50,0,NONE
INV-010931-301F,VEND-9F736E46,"Virk, Dutt and Patla",Raw Materials,India,Ichalkaranji,PO-2B4093C3,Operations,2023-10-17,2023-11-16,30,INR,89161.72,0.1182,10538.92,APPROVED,2023-10-17T12:43:59,0,NONE
INV-008634-2624,VEND-1D21A290,Karpe-Kota,IT Services,India,Sri Ganganagar,PO-1E7FB305,Marketing,2024-04-18,2024-05-03,15,INR,51273.27,0.18,9229.19,OVERDUE,2024-04-18T16:19:54,0,NONE
INV-007973-67D6,VEND-EF9ED780,"Munshi, Gupta and Dutta",Maintenance,India,Kottayam,PO-D640304C,IT,2023-02-27,2023-04-28,60,INR,11468.44,0.0596,683.52,PAID,2023-02-27T17:44:55,0,NONE
INV-009718-FDB3,VEND-9411CEB4,Deshmukh Inc LLC,Transportation,Germany,Malegaon,PO-0D01C866,Procurement,2024-12-17,2025-03-17,90,EUR,37488.78,0.0729,2732.93,PAID,2024-12-17T13:03:33,0,NONE
INV-011117-7A9E,VEND-7142F2F1,Chatterjee Ltd,IT Services,Germany,Raichur,PO-A21BD5E9,IT,2024-03-04,2024-04-18,45,EUR,309127.34,0.18,55642.92,APPROVED,2024-03-04T18:46:38,0,NONE
INV-011112-F899,VEND-6A3E672B,"Shetty, Mittal and Rege",Raw Materials,India,Kolhapur,PO-83C74DCB,R&D,2023-10-16,2023-10-31,15,INR,319155.71,0.0715,22819.63,PENDING,2023-10-16T18:11:47,0,NONE
INV-004641-FD1A,VEND-5D90010F,Cheema-Dyal Industries,Office Supplies,India,Bulandshahr,PO-A6CDA82F,Operations,2023-10-09,2024-01-07,90,INR,18778.78,0.0592,1111.7,PAID,2023-10-09T13:25:50,0,NONE
